Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2007-10-05,32.38557434082031,35.2507003581886,26.76799662291043,28.908793360303974,855215656
2007-10-08,30.727670669555664,33.480122790770764,30.534515292099577,33.480122790770764,126671715
2007-10-09,32.82017517089844,33.10990603070133,29.085854182395227,30.743762670622203,116725709
2007-10-10,33.125999450683594,33.80204096867718,32.83626861907928,33.67327001215155,67931378
2007-10-11,36.82814025878906,38.63091684391881,32.83628062724405,38.63091684391881,106320954
2007-10-12,36.58669662475586,37.95487460321982,35.733598287930164,36.05552251815698,99410791
2007-10-15,37.069580078125,37.56856521587449,36.747655873012995,37.3432165257455,41814972
2007-10-16,40.85218811035156,41.496040865236544,36.86032897487316,37.11786658372609,138614496
2007-10-17,44.03923416137695,45.06938880023695,34.156159031125945,36.69936107341818,204876259
2007-10-18,42.4940071105957,48.1115866730051,40.67513608360738,44.74747672154188,146617799
2007-10-19,42.3491325378418,44.071427583227674,40.24052677272194,41.52822335000101,110266491
2007-10-22,41.78575897216797,43.08954981313224,40.40148274090807,41.49602815932869,72253405
2007-10-23,44.76356506347656,45.16597025685034,42.81592130772198,42.81592130772198,74594921
2007-10-24,44.071434020996094,46.19613455714893,43.572448904585436,45.71324390375501,63055170
2007-10-25,43.9748420715332,45.0050009475827,38.84015088263432,42.574471350344865,34522489
2007-10-26,45.294734954833984,46.019064237491754,43.540246723623866,44.747462194720164,62370025
2007-10-29,46.212215423583984,47.32285530350202,45.80981030279846,46.03515891698836,43657697
2007-10-30,47.24238204956055,48.513979820564494,45.45570039958244,46.839976862589225,79921711
2007-10-31,48.2242431640625,49.286595349828254,47.3228574001175,47.48381945556305,44655368
2007-11-01,47.14581298828125,49.785593366266646,46.75950654009245,49.41538138269444,50632492
2007-11-02,47.998897552490234,48.28863276357732,45.06938708623845,45.43960333009962,32001693
2007-11-05,48.98075485229492,50.05920125825854,47.67695987205558,47.9666950008027,38833135
2007-11-06,49.62462615966797,52.76338701503411,48.948584486775395,49.83387601008379,81880281
2007-11-07,48.90028762817383,51.25033203328233,47.80574645821063,50.54210156630636,33593141
2007-11-08,48.06330490112305,49.36710081546785,47.0009565558442,47.6448050963471,27990521
2007-11-12,49.22222137451172,50.09141844285019,45.34303222596566,46.614634535872625,35153735
2007-11-13,50.397247314453125,51.41130772051285,48.46570202048159,50.05922863455875,43830531
2007-11-14,49.7372932434082,51.990762246708975,49.47975130891987,51.28252738483562,36738579
2007-11-15,50.57429885864258,51.459590287268675,49.62462085229335,50.67087435885146,29242252
2007-11-16,50.22017288208008,51.363001694693445,49.640706880144016,50.348941649274174,18895294
2007-11-19,52.0390510559082,53.922308206052065,50.9767031078146,51.36300946785967,40716718
2007-11-20,51.23423767089844,53.278456775879775,50.60648386894239,51.829798186481646,26342171
2007-11-21,47.24238204956055,51.8458956419622,46.099548698736555,51.54007031968943,26814499
2007-11-22,45.61665725708008,48.64274741010353,43.63682483689468,46.74339165173236,34096185
2007-11-23,48.64275360107422,48.93248446615647,45.90639392798957,48.61056031242602,27664090
2007-11-26,49.02906036376953,50.445525778408005,48.64275399598222,50.445525778408005,20159123
2007-11-27,47.82184600830078,49.86606532697377,47.322865299675314,49.86606532697377,20573198
2007-11-28,47.113609313964844,49.09344634450187,46.79168516153616,48.868097691251485,16435311
2007-11-29,45.84200668334961,48.54616840447756,45.24644619106912,48.288630856322634,25530967
2007-11-30,47.61259460449219,47.90232546982944,46.035167123099754,46.67901543112734,18437721
2007-12-03,48.28863525390625,48.88419580042367,47.82184349319311,48.19205538977128,16851227
2007-12-04,47.660884857177734,49.01296812158914,47.30676739589132,48.610562907940036,14008727
2007-12-05,49.56023025512695,49.73729114631763,47.644784302908285,47.74135979528469,27725290
2007-12-06,48.64275360107422,51.39520336891929,48.01499975474952,50.638680734377566,24104710
2007-12-07,48.433502197265625,49.640717843276676,47.5643095519633,48.948581746172216,11742386
2007-12-10,48.481781005859375,49.07733706795141,47.854027295728784,48.90028056836321,8330010
2007-12-11,48.256439208984375,49.19001831069985,48.01499611200405,48.916381927513726,11685950
2007-12-12,48.2242431640625,48.65884158704053,47.3228574001175,47.644781511008595,16342131
2007-12-13,47.41944885253906,48.93249442970623,47.242392278485674,48.28864599114602,14620172
2007-12-14,46.95264434814453,47.693072472987815,46.71120124868215,47.258474020680424,10991851
2007-12-17,44.119728088378906,47.4838381157695,43.45978078188082,47.226296106022595,19355678
2007-12-18,43.92655944824219,45.39131254089077,42.55838185118833,43.62072976823285,21607783
2007-12-19,43.121742248535156,45.729328245593685,42.751530419050745,45.343017591816526,19526912
2007-12-20,42.68716049194336,44.0392439407628,42.49400508977249,43.68512643117898,17105204
2007-12-24,43.990943908691406,44.68307990419135,42.97687942180443,43.33099683259231,16711519
2007-12-26,45.326934814453125,45.874207653938115,44.23239350185918,44.23239350185918,20930094
2007-12-27,45.64886474609375,46.90436830324656,45.26255394402678,46.26051987738598,44565277
2007-12-28,46.00299072265625,46.19614615924929,45.06940684018611,45.55229324848002,18354518
2007-12-31,46.34098815917969,46.61462453803237,45.777620941814014,46.35708698521536,11982308
2008-01-01,47.194087982177734,47.62868643940786,46.14783453932308,46.5824329965532,16687746
2008-01-02,46.93655014038086,47.54820512236521,46.24441412480974,47.19408770130831,13437280
2008-01-03,48.868099212646484,49.0612545833923,46.0834560807201,46.64682336500943,31815218
2008-01-04,48.61056137084961,50.22018217454902,48.288637210109734,49.57633385306926,28011310
2008-01-07,48.20815658569336,49.31879232999904,47.693077050792105,48.30473208819789,15858063
2008-01-08,46.566341400146484,48.93248482047358,46.002974127038875,48.25644321946929,13282666
2008-01-09,45.8259162902832,46.82388211418148,45.71324195484086,46.61463227200348,13113527
2008-01-10,44.73138427734375,47.32287706682965,44.42555449834863,46.03518008811676,18023003
2008-01-11,45.40742492675781,45.84202351945992,43.620742793732894,45.343038332884575,11629440
2008-01-14,46.099552154541016,46.58243841510566,44.763567706920696,45.48789709776767,10264240
2008-01-15,44.699180603027344,47.033130835135736,44.328968680864655,46.83997982626895,11558334
2008-01-16,43.78168487548828,44.74745714334281,42.671049387280526,44.37724531394022,14834065
2008-01-17,44.95671844482422,45.95468415360822,43.00907477505412,43.942653909190525,16169395
2008-01-18,42.86421585083008,44.63479880191813,42.493999558865376,44.58650668287853,13254156
2008-01-21,35.5726318359375,42.49400194198706,30.985209931297906,42.49400194198706,33202389
2008-01-22,31.999265670776367,33.80204163201204,25.415915611941518,32.06365005870885,58755707
2008-01-23,35.5726318359375,36.940809647598456,32.51435202163653,32.51435202163653,28425991
2008-01-24,35.653114318847656,38.1802201930335,33.96301224817499,37.488084027842845,29911930
2008-01-25,37.488075256347656,37.66513178053493,35.97503010531385,37.34320765192139,12550722
2008-01-28,37.89048767089844,38.18021856884184,33.96301080338392,36.97300285543077,13601109
2008-01-29,37.262733459472656,38.53433574745335,36.69936613099093,37.98706288180631,7679877
2008-01-30,35.202415466308594,37.5041722693116,34.7356237014921,37.343210194047394,9016102
2008-01-31,32.900665283203125,35.66921459179111,32.51435663584371,35.57263688415414,41538563
2008-02-01,34.043495178222656,34.28493834450258,33.1582035685296,33.46403114251317,9089201
2008-02-04,35.7979736328125,36.21647546277478,34.68733575639602,34.68733575639602,12009385
2008-02-05,36.90861129760742,37.39149751790569,35.089740741092406,35.8623578202945,14593303
2008-02-06,36.58669662475586,37.02129520883742,34.542479072728625,35.89456040304357,12429218
2008-02-07,34.8643913269043,37.3271121520985,34.63904487979057,36.087703418191516,11300078
2008-02-08,33.963008880615234,35.379474364217735,33.33525499863039,35.08974348267705,13514197
