Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2000-01-03,80.22420501708984,81.44132686101668,76.83743119051086,81.44132686101668,36345200
2000-01-04,74.72069549560547,79.16583602083979,74.45610379767486,77.89579587077284,33786600
2000-01-05,72.81563568115234,75.88489939445672,71.3339221643847,74.08567583838175,42496600
2000-01-06,67.81481170654297,74.50897766899142,67.52376101252348,73.55644812492761,37134800
2000-01-07,76.20243835449219,76.20243835449219,69.8522351582845,70.22266367806328,28138200
2000-01-10,78.31916809082031,79.53629029763712,76.14951546127732,77.04912752718539,29675600
2000-01-11,74.50901794433594,78.63664819977501,73.66232455860485,77.68411814082752,32546600
2000-01-12,72.86852264404297,75.5607420264073,72.8156043269449,75.35568354765228,29050000
2000-01-13,77.26078033447266,77.47245370525204,73.7284809595918,74.9323732558995,25165200
2000-01-14,79.06001281738281,79.27168621180687,77.89580914805053,78.74250272574673,21898600
2000-01-18,79.48332977294922,79.95959473164199,77.4195149519472,77.94869823938362,16752400
2000-01-19,81.28250885009766,81.28250885009766,78.25955096073449,79.15916206128895,19006000
2000-01-20,80.48878479003906,82.02341645270253,79.59578791736851,80.8592131224061,25958000
2000-01-21,81.4942398071289,81.75883149481439,80.48879139392406,81.7059131572773,18698200
2000-01-24,77.57827758789062,82.65843764821633,77.0226350812925,82.49968264633117,28340400
2000-01-25,78.74247741699219,79.68839259429645,75.69967335013934,77.78994744823825,33276200
2000-01-26,75.56739044189453,79.00708258385752,75.3557170793122,78.95416424321193,23095600
2000-01-27,76.67866516113281,78.31913349791343,74.19150348923961,77.684113496579,30739200
2000-01-28,72.81563568115234,76.59929698289827,71.75726888346117,76.20240943376407,35313800
2000-01-31,75.93781280517578,76.20240448742378,70.6988974966654,72.70979428175019,36014600
2000-02-01,77.97515869140625,78.31912783392009,74.87943640878171,75.8055071770882,26417600
2000-02-02,78.63664245605469,80.19773327197233,77.97516329676755,78.10745912862498,26169200
2000-02-03,81.7059097290039,81.81174639963733,78.13392209512583,79.85376799291897,30579800
2000-02-04,82.2615737915039,83.18103010840798,81.46779855388888,82.12927791856808,26640000
2000-02-07,83.3992919921875,83.50512865715221,81.49423202282281,82.34092534254046,17761000
2000-02-08,86.89192199707031,87.10359537586952,84.14016807268075,84.14016807268075,21999400
2000-02-09,83.82263946533203,86.52808923974182,83.61096613334887,86.41563778212576,27258200
2000-02-10,86.57443237304688,86.57443237304688,83.44563450381925,84.51061644239356,26341600
2000-02-11,84.5634994506836,86.41564117832685,82.97594939841794,86.41564117832685,24876000
2000-02-14,84.4576416015625,84.66931488878447,82.76425530378681,84.66270009855877,22814600
2000-02-15,85.06625366210938,85.19854954649836,81.17675466107359,83.76975399509745,30572800
2000-02-16,84.66937255859375,86.09816822052002,84.08727062225341,84.58999502182006,25310600
2000-02-17,86.46855926513672,87.42108929376124,84.35182586819334,85.67478424128295,30080200
2000-02-18,83.34637451171875,87.20941282242065,83.34637451171875,86.89190282428076,25271200
2000-02-22,83.6109619140625,84.61641019024427,81.49422870104826,83.82263523536392,37226200
2000-02-23,88.26778411865234,88.90280414828293,83.95493975074457,84.39813081309092,32170800
2000-02-24,90.17285919189453,90.43083612180092,86.3627383809694,88.79698223239379,48868200
2000-02-25,88.10903930664062,91.01954811256569,87.9502842808629,89.90826293212157,32617600
2000-02-28,88.05610656738281,89.48490156577184,85.09267990405743,87.4210865680988,38216200
2000-02-29,90.384521484375,90.67557234395584,88.84988967931243,89.53782807468531,23978600
2000-03-01,91.12537384033203,91.9191488737844,90.17284380018918,90.80786382695108,24468400
2000-03-02,89.0152816772461,91.60166609693869,88.69115677554548,91.49582939434256,32739200
2000-03-03,94.0358657836914,94.08878410996248,90.59617457607186,91.44286779640898,32017200
2000-03-06,94.77676391601562,95.86159008032513,93.34796848009579,94.61800886758009,23268400
2000-03-07,93.34795379638672,96.41721758334275,92.07791360868077,96.36429924218832,39471000
2000-03-08,94.19467163085938,94.82969188904494,89.98766242037998,93.98299821146418,43512600
2000-03-09,97.36976623535156,97.79311304507048,92.36898204554683,94.16820598685224,30101400
2000-03-10,96.9463882446289,98.58685660466357,96.10630968928858,97.26389824979691,29750600
2000-03-13,94.40629577636719,96.62886551998122,92.73936846865666,93.13625592287346,37544200
2000-03-14,90.91370391845703,95.9938643236793,88.90280709138987,95.46468094813532,39106800
2000-03-15,87.10359954833984,90.59621046583099,86.25690599258441,90.17286368795328,51202600
2000-03-16,92.07791900634766,92.50126576039983,85.51604431853897,89.22032841649549,55282200
2000-03-17,93.82421875,94.0358921143542,91.38997505992668,91.44289340101523,31422400
2000-03-20,91.17831420898438,94.40633345840286,89.96119219690856,93.98298667159388,21167200
2000-03-21,94.61798095703125,94.776735958637,87.68567922024651,89.85533090885853,33435100
2000-03-22,96.52302551269531,98.18995276250338,94.08878254472164,96.09967890956946,24370200
2000-03-23,98.2164306640625,99.69814405770137,96.1526155800655,96.93316102850027,19227400
2000-03-24,99.53935241699219,102.02651326951671,97.38293103953741,99.47320452197823,22063000
2000-03-27,99.69812774658203,101.17984089780512,99.16894447828807,99.90980105389961,11752600
2000-03-28,97.15807342529297,99.75107211692661,95.78219656850777,99.04990410337261,18336300
2000-03-29,93.13626861572266,97.74016371206804,93.13626861572266,97.68724537762729,27189500
2000-03-30,90.80789184570312,95.46470681214943,87.632790732217,90.80789184570312,42328700
2000-03-31,92.7129135131836,93.66544344653822,88.05610050567209,91.56193984371342,31349900
2000-04-03,87.15647888183594,92.39539291298455,85.30433755769249,91.24441937583826,31551300
2000-04-04,86.30982208251953,88.00320914974247,74.77362268706321,87.7386174204889,66213000
